4 6 6
7 6 4
8 4 5
8 5 4
10 5 3
6 7 6
5 5 3
8 10 6
8 6 3
5 9 4
9 8 4
7 9 3
8 6 3
8 8 3
5 10 4
6 10 5
12 8 1
11 8 1
10 9 1
10 11 3
10 10 4
10 9 3
8 7 4
8 5 4
11 6 2
8 7 1
6 5 3
6 7 2
8 5 4
7 6 4
5 4 4
8 6 5
9 4 4
6 4 3
8 4 4
10 7 2
4 9 6
7 8 4
7 8 3
7 4 5
10 7 5
10 5 2
7 7 3
6 7 3
11 7 4
7 9 1
9 9 4
10 9 4
9 8 5
9 6 4
10 7 5
8 7 3
9 6 2
9 7 4
7 4 7
8 6 3
6 8 5
5 9 3
6 9 2
4 7 1
8 7 3
5 5 4
7 5 5
8 5 5
8 5 6
7 8 5
8 7 2
5 10 5
7 6 2
8 8 1
8 5 5
11 5 4
8 6 4
8 9 4
6 8 4
9 6 5
7 7 5
8 8 4
9 11 4
6 11 4
9 8 3
8 8 3
8 7 5
11 6 5
8 6 4
5 6 5
5 5 4
7 9 4
7 9 5
6 11 6
6 8 4
9 6 4
6 4 4
6 5 3
9 7 4
9 8 2
9 10 5
8 8 3
7 9 3
7 4 5
9 5 3
5 4 6
8 4 4
8 6 6
6 8 5
9 7 2
8 6 4
7 5 5
6 7 1
8 8 3
7 10 5
8 7 4
9 6 5
9 7 6
9 7 1
7 8 4
9 9 4
5 13 3
5 10 4
5 8 2
4 8 5
6 4 4
8 5 3
10 7 3
7 8 6
8 8 5
8 7 3
11 9 6
7 8 4
6 5 4
9 4 4
5 3 4
6 4 4
4 5 5
6 10 4
7 8 4
10 7 4
10 6 2
4 8 1
7 8 4
7 6 3
6 5 5
6 2 4
10 5 5
9 7 4
10 11 3
8 11 5
5 9 3
5 8 3
7 8 4
6 8 3
6 9 6
5 6 3
6 5 5
7 7 1
8 9 4
8 11 5
11 7 4
8 5 3
6 4 4
4 3 5
6 5 5
5 1 5
7 5 4
7 4 5
8 6 3
8 7 6
9 7 6
7 9 2
6 4 6
5 8 4
6 5 2
9 6 5
9 4 3
10 7 5
8 7 7
8 9 2
10 10 4
7 8 3
6 9 2
7 8 2
5 9 4
4 7 5
6 8 5
10 7 6
8 7 4
8 8 5
8 7 2
8 9 2
7 3 3
6 5 3
7 2 3
4 7 4
5 6 5
7 4 3
5 4 6
11 7 6
9 9 4
9 8 4
6 8 2
4 5 3
8 7 3
5 6 2
7 8 4
10 7 3
9 9 3
10 8 2
9 9 2
8 9 3
5 10 7
5 8 4
5 9 4
6 8 5
4 7 3
5 8 4
6 9 2
8 8 3
8 6 4
11 4 2
7 5 4
7 3 5
2 7 5
5 5 3
5 7 5
8 9 4
9 8 4
7 7 4
7 7 3
7 11 3
6 5 5
5 9 2
3 4 2
7 5 5
8 7 5
6 9 5
7 8 5
7 10 5
6 7 5
6 11 4
8 9 2
8 10 5
6 8 1
4 7 1
3 7 3
4 7 2
4 6 5
6 8 3
9 4 4
6 7 4
7 3 4
5 6 4
7 4 5
5 7 3
4 6 3
7 6 5
8 8 7
7 6 6
8 7 3
5 7 5
6 8 3
6 7 5
6 7 4
8 4 5
5 6 5
6 8 5
6 8 3
7 8 5
6 10 4
7 8 3
8 9 4
7 7 5
6 9 7
5 8 4
5 5 3
4 5 6
4 9 3
4 8 3
5 7 3
8 5 3
8 7 2
6 5 5
4 4 4
5 5 4
3 3 4
7 6 6
5 7 5
7 7 6
5 8 1
6 7 3
5 5 5
4 7 3
8 8 3
7 7 5
9 9 4
8 7 1
5 8 6
5 10 2
6 8 5
7 8 5
7 6 2
7 5 5
10 3 3
4 4 3
6 7 4
3 6 4
5 5 5
5 6 5
5 5 5
5 7 5
6 6 5
6 7 4
5 7 2
5 5 3
4 8 3
5 4 3
8 6 5
5 3 6
5 6 3
6 7 3
4 6 2
7 7 2
7 8 2
9 8 2
7 8 3
8 10 4
8 9 4
4 7 3
5 7 4
7 7 5
7 7 4
7 8 4
3 6 2
7 7 4
6 9 2
5 9 3
6 10 4
3 8 3
6 7 3
4 6 1
6 7 4
4 9 4
6 8 2
6 11 5
6 6 4
6 5 4
5 4 5
5 7 4
5 6 4
7 9 5
7 6 5
6 6 5
7 5 4
7 4 6
8 6 7
8 7 5
6 7 6
6 8 4
5 6 6
3 7 4
7 10 2
9 8 5
7 9 3
10 7 5
7 9 3
6 8 3
4 8 3
7 7 3
5 10 3
7 8 4
6 8 6
6 9 5
6 9 4
8 9 5
8 10 4
9 6 5
6 7 7
7 5 4
4 7 3
4 7 4
4 7 5
9 9 2
10 7 5
7 8 5
5 7 4
8 8 5
6 8 2
6 9 3
7 11 4
2 11 2
7 7 4
6 8 4
9 6 4
7 7 4
8 9 4
8 9 5
6 11 5
5 9 3
6 8 5
8 9 3
6 10 4
7 12 5
4 8 3
7 9 3
10 6 3
6 5 6
7 7 3
5 9 2
6 7 4
4 9 2
6 6 2
6 7 3
8 9 3
7 8 5
7 8 2
6 9 4
4 7 3
7 11 4
7 9 4
6 8 3
6 8 4
8 5 4
6 7 3
7 8 3
6 9 2
6 9 6
6 11 4
4 8 5
5 10 4
6 7 6
6 9 5
9 9 4
7 10 5
6 10 2
5 8 5
10 6 4
7 4 4
8 6 5
7 7 5
5 9 3
6 9 2
3 9 1
6 8 3
6 9 3
7 9 2
5 7 6
8 6 4
5 4 7
7 8 4
8 7 4
6 10 6
8 9 1
6 7 5
8 8 4
7 10 4
5 9 5
7 10 2
6 8 3
7 9 4
4 8 4
7 8 5
5 8 3
6 6 6
6 8 5
8 8 5
8 6 4
9 9 3
6 8 2
9 10 6
8 8 4
6 9 4
8 9 5
5 11 4
6 9 4
6 9 4
6 9 6
7 8 4
6 8 4
8 8 6
7 8 2
8 9 3
6 9 4
7 8 4
6 8 4
8 7 4
7 10 4
6 9 1
8 8 3
6 5 5
5 7 4
5 7 4
6 9 1
6 8 4
6 8 3
6 6 3
7 7 4
10 6 4
8 8 4
7 6 3
6 9 2
5 11 2
9 12 2
6 12 3
5 10 2
6 9 4
10 7 3
8 7 3
9 7 4
9 9 2
8 7 4
7 8 2
11 8 3
6 6 3
8 7 3
5 5 5
6 5 4
6 8 5
4 8 7
7 8 4
7 5 5
3 5 5
4 5 5
4 7 5
7 5 5
7 8 4
8 4 3
6 7 4
5 4 3
9 10 3
9 9 0
9 13 2
7 12 3
8 11 1
7 10 1
8 9 6
7 10 4
9 8 3
8 9 5
10 7 5
8 7 3
8 6 5
6 5 4
6 6 4
6 4 2
7 5 3
9 5 4
9 5 3
5 7 6
6 6 4
5 8 2
3 3 4
5 7 4
4 7 4
6 9 3
5 6 4
5 8 3
7 6 6
6 9 7
9 8 4
9 9 5
5 10 3
7 8 4
10 11 2
7 8 2
9 9 6
7 5 3
11 7 5
8 5 4
6 7 1
6 6 5
7 7 3
6 5 3
7 6 3
6 3 5
8 5 5
4 4 3
6 7 4
7 6 3
7 7 3
5 3 4
5 5 5
7 2 6
6 8 5
6 6 4
6 8 4
