16 17
10 13
17 18
22 20
20 21
15 18
18 20
19 19
19 20
23 18
19 15
21 14
21 20
19 20
19 22
17 18
17 19
17 22
21 20
23 20
17 14
17 20
21 22
20 20
18 22
22 23
23 21
22 21
23 27
22 22
19 19
15 17
19 20
22 19
21 25
23 24
20 19
20 20
25 23
14 21
12 13
18 18
14 19
18 20
14 15
15 17
18 23
17 20
24 18
20 19
19 19
24 23
19 25
17 17
18 19
20 21
18 17
21 21
16 17
15 15
19 20
21 18
18 18
23 20
25 21
23 20
23 25
21 24
18 19
19 22
18 17
22 19
17 18
19 20
17 21
19 20
17 21
18 23
18 17
17 21
19 21
18 17
13 20
19 25
23 21
19 19
18 16
16 21
21 19
20 21
23 25
20 21
19 20
22 21
22 21
17 22
20 18
16 19
16 21
18 20
15 20
21 19
18 23
23 23
24 24
23 17
21 22
17 17
18 15
21 19
23 22
16 17
15 18
23 24
19 19
21 23
18 20
19 20
22 22
20 24
15 16
17 18
12 19
23 21
20 23
18 19
20 23
18 23
22 23
24 24
17 18
18 18
22 26
21 18
18 17
21 22
20 18
18 17
21 20
22 24
23 19
18 17
16 20
21 23
20 19
17 15
18 17
20 16
17 18
15 17
17 19
23 19
20 21
19 20
21 23
17 15
19 21
30 26
22 22
17 15
18 13
17 18
20 19
24 19
22 22
23 21
20 27
23 23
24 21
18 21
24 23
20 23
18 23
20 18
19 21
20 23
19 21
15 18
23 23
23 20
24 24
18 18
17 18
19 19
22 21
23 23
24 22
24 21
18 20
17 21
20 21
18 16
17 20
18 21
16 17
23 24
25 22
25 21
22 21
25 21
17 19
29 22
19 23
21 24
22 20
18 20
22 24
17 22
19 23
21 19
17 21
12 15
18 17
12 19
17 19
18 22
22 20
16 17
19 20
22 18
19 19
19 21
19 15
18 19
17 20
21 19
25 24
18 20
19 20
14 15
24 22
19 22
22 22
18 20
22 19
25 24
20 24
16 20
17 18
17 20
24 22
21 20
15 20
19 19
15 17
21 17
19 23
21 20
18 20
15 20
18 17
21 16
15 22
19 21
16 17
22 21
21 16
21 21
23 25
20 19
25 19
22 23
21 20
16 20
22 22
23 23
18 22
17 21
14 20
23 21
22 23
22 21
16 19
24 21
20 16
14 20
19 18
18 17
17 15
14 15
13 16
15 13
17 20
19 20
21 27
24 24
23 22
17 18
13 11
20 17
24 20
19 19
17 16
22 23
24 23
22 24
24 21
22 22
19 17
21 21
23 20
18 20
19 17
19 20
19 18
13 19
17 14
12 16
19 22
20 24
20 24
23 20
22 21
21 21
16 12
16 19
18 18
16 18
16 14
20 16
15 13
14 16
20 15
21 22
27 25
24 24
18 16
19 19
20 20
21 26
19 21
20 18
14 19
20 20
23 25
20 22
22 22
14 17
22 22
24 24
21 22
17 22
17 18
19 17
20 20
17 20
17 9
14 17
14 18
19 15
22 24
29 27
22 21
19 24
19 19
20 16
18 22
19 21
17 22
20 22
23 19
16 17
22 19
20 18
20 21
17 23
20 16
20 20
15 21
14 14
13 15
19 16
22 18
26 24
23 24
19 20
20 19
21 26
24 23
25 20
21 20
16 21
19 19
18 17
19 17
17 16
22 14
18 21
17 21
17 18
22 23
21 20
17 21
19 20
17 19
21 18
22 20
18 13
15 18
17 22
16 18
20 23
19 20
21 23
15 17
16 20
19 22
14 18
14 18
14 17
20 20
20 21
25 23
24 25
29 27
20 21
21 22
23 22
21 22
20 19
22 22
20 24
20 20
17 19
16 17
20 21
14 14
13 13
11 16
15 17
19 20
18 17
20 22
16 22
23 23
19 22
23 25
23 20
26 22
18 23
19 20
17 23
20 21
18 21
23 23
17 19
11 15
15 15
14 15
17 13
18 19
18 17
19 22
21 23
20 17
18 18
20 17
17 20
20 24
20 19
16 15
15 20
23 17
18 19
14 14
11 19
13 16
17 18
17 24
20 18
16 17
20 24
16 15
18 22
22 23
24 23
22 25
18 19
19 18
16 14
20 26
18 18
17 21
18 21
16 20
17 16
18 18
19 19
17 16
16 13
21 17
16 16
19 19
19 11
21 19
23 25
20 17
21 20
20 23
23 20
17 13
17 20
21 19
20 14
12 12
14 15
15 16
21 23
22 18
20 19
21 16
17 18
21 16
18 20
17 21
23 24
27 25
20 17
17 20
19 18
15 18
19 18
22 17
14 14
16 15
16 17
15 15
14 19
11 10
13 17
13 17
24 20
25 22
25 22
26 23
25 25
23 20
19 21
14 16
14 14
14 15
14 20
17 18
15 16
17 21
19 18
20 20
20 23
18 19
21 28
21 19
19 19
23 21
19 23
23 22
22 24
22 26
25 26
16 20
17 15
17 16
22 22
21 18
17 17
20 18
20 18
17 18
13 15
13 7
15 16
21 24
20 23
22 25
24 23
19 21
22 18
16 20
16 13
20 21
15 17
14 12
12 17
14 12
20 19
17 20
20 16
18 17
18 19
20 20
19 20
12 17
20 17
15 20
19 21
18 19
20 22
19 20
20 25
19 18
20 23
21 22
20 23
23 23
18 16
19 23
22 23
16 17
18 17
20 16
20 21
18 21
18 19
18 17
18 22
17 21
15 15
17 16
23 17
16 16
20 17
17 18
18 15
19 18
16 20
15 17
14 11
15 21
22 26
16 18
20 20
13 16
15 19
15 19
23 18
20 20
21 18
18 25
20 22
21 19
21 19
21 19
17 17
22 19
19 18
22 24
22 18
19 21
20 19
21 21
18 16
16 16
18 14
19 17
17 18
14 14
17 17
23 24
22 22
19 21
20 21
18 18
17 15
19 20
18 19
18 16
22 24
18 15
16 21
21 17
18 19
19 20
15 20
19 14
18 13
19 20
25 26
22 26
20 22
18 17
24 22
20 22
19 16
19 22
18 19
18 22
19 21
21 21
20 22
18 19
19 20
16 20
19 16
16 18
20 22
23 22
24 24
26 24
20 21
22 21
14 16
18 20
19 20
17 17
20 19
23 19
22 23
20 22
19 22
18 19
19 20
15 18
18 20
15 16
18 16
27 24
23 24
22 23
19 17
19 22
21 23
21 24
20 18
21 19
17 18
22 17
22 26
20 22
20 20
22 19
22 20
17 18
20 18
22 23
26 27
27 25
25 23
20 21
23 18
18 19
21 19
16 18
25 22
19 24
23 23
23 27
23 22
22 16
13 16
20 19
18 20
20 23
15 15
20 23
24 24
23 25
21 19
16 16
17 19
21 20
17 22
19 23
20 24
17 18
23 21
21 20
19 21
19 18
21 25
20 21
18 15
22 19
20 19
23 27
20 25
28 25
19 21
26 22
22 21
26 24
14 19
22 18
18 18
25 23
20 27
23 22
18 18
18 20
19 19
19 17
20 20
17 20
21 19
22 24
22 25
24 26
18 17
22 21
17 22
19 20
19 22
25 23
23 26
22 20
21 16
19 21
21 17
17 15
21 19
19 21
25 21
22 23
20 22
19 19
22 24
20 22
28 21
21 20
22 18
16 20
16 20
18 23
28 20
21 23
22 23
13 19
20 20
15 19
24 23
16 17
24 19
22 21
22 21
19 20
19 18
18 21
24 18
21 23
17 20
15 20
21 20
17 18
23 25
16 16
15 19
20 17
16 15
14 17
17 18
15 20
20 22
20 21
18 23
23 18
19 19
24 25
22 19
23 19
20 21
19 17
23 20
23 20
17 18
23 20
18 21
16 20
17 20
14 16
19 14
18 20
20 20
18 17
14 19
17 17
16 16
18 16
18 20
17 19
15 18
18 17
15 15
17 14
16 19
21 19
22 19
19 18
20 22
18 18
21 22
20 25
22 19
24 21
21 22
18 21
22 23
19 23
20 25
22 19
18 23
24 23
20 21
23 26
22 21
18 19
18 19
21 18
16 21
18 22
19 20
20 19
21 17
12 11
15 15
14 16
19 17
15 17
12 14
16 16
14 18
18 15
17 18
24 22
25 25
19 20
17 16
22 20
18 23
24 25
18 18
23 19
24 24
22 23
24 23
22 22
21 19
20 23
19 23
18 15
18 23
17 19
19 20
20 22
23 25
20 24
22 26
14 17
15 14
12 12
18 19
11 19
16 16
18 17
19 17
14 15
14 18
14 14
13 17
17 18
17 15
19 18
27 24
23 25
16 19
18 16
17 20
19 25
16 22
17 18
24 19
26 20
20 22
24 25
23 17
16 16
20 20
20 22
23 18
24 23
22 17
14 17
16 15
18 19
16 17
20 16
17 18
18 15
17 13
17 16
12 14
18 20
18 16
16 15
14 16
16 16
16 17
19 19
18 17
24 23
22 22
22 22
20 15
22 21
24 26
24 26
24 23
20 18
13 16
16 17
19 18
22 19
22 21
23 24
24 20
22 22
20 19
23 22
20 23
18 21
13 13
16 15
17 18
21 20
20 16
20 15
23 22
21 21
17 18
19 15
19 20
19 21
22 21
22 20
20 16
15 14
15 16
21 19
19 21
22 22
18 20
19 21
23 17
21 21
21 22
22 23
20 19
16 17
22 19
17 12
18 19
21 25
23 23
17 23
21 21
20 20
24 26
16 22
18 18
14 16
20 17
20 21
22 22
24 19
21 15
20 16
21 26
18 21
20 16
21 21
19 19
19 21
24 20
26 26
15 14
14 18
21 20
23 24
14 18
20 22
22 19
19 20
20 21
22 22
18 17
17 20
17 21
21 15
17 20
26 22
25 25
18 19
18 16
17 16
16 18
22 22
18 22
22 23
21 24
26 27
28 25
26 23
19 22
20 20
16 19
16 19
12 16
16 16
18 18
18 22
19 16
22 17
22 20
19 23
21 15
12 16
10 14
12 14
16 15
15 17
20 21
25 23
22 24
26 23
16 17
20 22
22 19
21 22
22 25
21 23
19 18
20 22
17 17
21 20
20 20
14 19
17 21
18 21
21 21
20 24
26 26
23 22
22 25
25 21
23 20
14 15
18 18
16 20
14 17
17 14
19 22
22 22
21 24
21 19
19 15
14 14
14 12
14 18
20 18
23 22
28 24
25 25
22 22
20 19
22 21
21 24
18 18
18 20
17 20
18 21
19 19
20 19
20 20
21 22
18 15
18 21
20 19
20 18
20 21
23 28
17 21
20 22
23 22
20 22
21 22
21 20
18 20
18 18
17 14
20 20
19 22
25 27
18 18
17 18
12 16
21 19
19 16
24 18
20 20
22 22
20 20
20 20
24 22
24 24
23 19
15 19
17 20
23 25
22 20
25 27
22 23
23 21
24 23
20 26
23 23
16 19
20 19
24 20
20 21
15 22
17 16
16 14
15 20
22 20
19 19
19 19
14 18
16 18
19 16
16 20
22 25
14 21
18 16
14 14
18 15
15 20
18 18
