22 15
17 17
16 19
17 20
15 17
19 20
13 17
13 15
17 18
11 12
8 5
13 18
15 13
19 18
18 22
14 20
17 16
13 18
12 19
18 16
15 19
17 18
20 16
20 22
18 24
17 18
21 18
13 18
19 21
17 18
15 13
19 14
14 17
21 21
16 17
16 23
20 23
17 14
13 11
13 16
17 15
19 20
14 18
13 15
12 15
17 14
18 19
16 18
18 20
18 21
11 7
9 7
17 18
13 19
19 18
16 22
15 20
12 14
16 20
13 17
15 14
12 15
14 14
14 18
16 20
16 19
20 17
17 20
18 17
15 24
22 24
23 25
19 23
16 21
15 17
19 24
18 21
16 22
21 20
17 22
14 17
19 18
12 14
20 21
20 15
11 15
19 22
18 21
21 20
20 19
15 21
13 10
7 8
13 13
14 11
14 16
14 20
16 16
18 16
16 19
15 18
12 18
14 15
13 19
17 20
15 21
21 18
19 18
14 20
14 18
14 17
25 26
26 24
22 23
16 17
19 19
22 21
18 22
18 16
16 20
13 15
16 15
17 17
15 16
20 17
24 20
17 16
16 18
15 19
16 19
16 20
18 21
11 12
8 8
12 11
10 13
15 18
16 17
18 21
21 20
14 20
17 16
20 18
18 16
16 18
20 21
16 19
17 21
15 21
15 15
12 13
15 18
21 20
21 28
19 25
14 21
20 17
24 22
17 18
13 20
14 19
20 15
15 18
14 16
15 14
14 24
18 21
17 21
17 19
25 23
20 19
15 22
18 21
11 13
10 11
14 14
16 14
17 20
19 16
18 19
16 20
18 22
15 15
20 17
19 18
17 15
16 18
13 15
15 16
15 16
8 15
9 10
13 15
16 19
22 17
14 21
18 19
22 19
18 18
15 16
10 17
18 20
21 19
14 20
17 19
17 16
15 14
13 16
10 12
22 16
22 20
14 23
16 17
19 19
9 13
10 14
18 18
16 20
23 21
22 21
19 18
20 13
21 21
17 20
19 28
24 20
17 24
18 19
18 15
16 17
13 19
13 19
13 18
18 20
20 17
20 17
18 15
22 21
15 22
17 19
10 13
15 15
17 19
16 20
19 21
19 17
17 17
20 16
14 18
14 15
17 18
23 26
18 23
17 20
17 17
9 12
11 9
19 16
16 17
21 23
20 21
18 18
20 17
19 16
17 16
17 22
20 18
19 21
17 17
14 19
13 18
12 13
16 16
19 18
18 18
21 20
18 21
25 17
23 21
14 18
19 18
14 14
14 18
20 21
26 23
23 24
17 24
19 21
21 21
20 20
15 15
15 15
22 17
13 19
16 18
13 17
13 11
9 12
15 18
14 16
10 21
16 17
17 15
16 20
17 18
15 14
17 19
20 21
23 21
15 19
14 17
19 19
24 17
20 21
15 21
21 19
17 18
18 20
15 17
19 27
21 17
17 23
13 21
14 15
16 19
22 23
15 21
15 22
15 19
20 24
20 22
18 18
17 14
12 19
16 17
16 18
15 20
10 14
9 9
16 18
20 22
16 19
19 17
15 18
14 20
17 15
12 21
20 21
21 22
20 23
16 22
19 20
21 21
17 22
15 19
15 14
18 14
20 15
16 20
18 14
20 22
18 20
17 19
17 18
14 18
19 23
17 20
13 11
19 15
16 19
19 22
17 24
15 16
18 17
12 15
14 15
16 18
18 20
8 9
9 16
21 19
24 23
20 20
16 18
16 18
13 20
10 17
17 17
23 16
20 23
18 21
22 19
16 17
17 26
20 18
18 15
14 17
20 18
20 23
19 18
20 24
18 20
22 21
17 20
20 16
14 19
15 16
16 18
19 14
19 23
19 18
20 18
16 18
18 16
13 20
13 18
13 17
21 21
19 24
11 13
11 13
23 20
19 24
18 25
14 17
18 15
15 15
12 11
21 19
12 19
15 21
20 22
17 18
13 15
21 20
19 18
17 21
11 18
16 20
22 19
23 18
20 22
22 21
23 21
20 21
14 19
11 18
19 12
16 18
20 22
19 26
25 21
21 24
17 21
11 14
16 17
13 17
19 15
17 23
17 19
11 10
14 14
22 23
18 21
20 22
23 21
15 18
18 17
21 18
19 21
18 16
19 19
17 16
20 22
20 20
22 22
20 21
15 20
16 13
20 21
21 21
14 20
22 24
16 17
18 19
16 15
16 16
17 14
17 18
11 16
15 19
22 17
23 21
21 26
14 18
18 18
16 19
18 14
13 19
16 16
18 17
11 11
12 10
16 20
15 18
17 19
16 16
16 21
22 20
20 23
24 23
19 20
14 15
12 19
13 17
20 21
22 22
17 23
16 17
18 19
15 25
13 20
20 21
20 23
22 17
13 15
17 19
19 18
16 23
16 15
17 12
16 16
19 26
21 23
21 27
17 19
20 21
16 20
18 17
21 19
18 20
14 16
10 11
9 16
19 20
17 19
19 17
18 20
19 18
16 19
18 21
21 24
21 22
16 14
14 14
20 22
18 22
15 21
21 23
20 21
17 20
15 16
15 9
17 22
16 20
19 22
20 18
18 15
19 18
19 21
18 22
17 18
18 20
19 21
19 20
20 19
16 16
17 20
18 21
23 26
20 24
22 23
20 14
11 9
11 12
20 18
15 19
20 18
12 19
21 14
14 16
14 12
20 24
20 21
17 21
23 17
18 17
13 16
21 14
17 24
20 26
19 21
16 17
15 13
21 24
17 19
21 24
17 23
22 22
17 21
19 23
17 19
20 21
17 19
19 20
20 18
14 22
22 17
20 19
12 17
18 16
19 17
20 17
19 23
14 15
13 13
19 21
17 22
19 23
19 22
18 21
20 21
17 16
20 19
16 15
19 15
18 19
21 19
17 17
15 17
14 22
18 16
12 21
14 16
17 13
17 20
21 14
16 18
15 17
16 17
15 17
15 16
22 17
21 19
17 22
16 21
18 22
19 19
20 21
23 24
20 14
17 18
18 21
19 20
21 18
12 14
12 15
19 20
20 21
18 24
18 26
17 21
21 18
16 18
19 19
18 21
21 20
19 18
16 22
17 16
12 19
16 15
15 15
13 17
14 17
18 18
18 23
18 15
17 20
17 17
17 17
21 19
22 16
15 19
13 18
19 16
16 15
15 20
20 19
24 24
17 27
26 20
18 21
19 17
21 23
24 27
13 17
12 10
15 19
16 19
19 24
17 20
14 17
16 19
16 17
16 17
18 17
21 19
25 21
12 15
16 13
17 20
13 15
15 18
21 23
19 14
19 20
18 15
14 16
17 20
21 19
24 22
23 24
16 21
16 21
17 16
19 25
19 18
13 16
16 14
18 19
14 18
21 17
18 22
17 20
18 23
19 23
14 13
7 12
16 16
21 20
17 21
22 18
20 17
15 18
14 22
17 23
24 19
18 16
14 21
17 19
14 19
23 20
22 23
21 18
20 21
16 21
20 24
18 22
17 14
16 15
20 23
18 20
19 21
15 17
23 21
12 14
18 21
19 18
20 20
15 19
18 18
18 22
17 26
22 21
23 20
19 23
16 16
14 10
12 11
19 19
18 22
19 22
19 22
16 19
16 15
18 21
15 18
18 21
17 17
15 17
15 19
14 20
21 24
20 25
20 22
20 22
24 21
21 26
19 21
15 18
18 17
18 21
15 19
21 21
21 19
19 21
14 15
16 17
16 17
17 20
13 16
14 17
17 17
22 18
20 21
20 21
20 25
16 18
12 14
11 11
22 22
22 22
18 20
15 22
17 18
24 20
21 20
15 25
17 20
18 13
15 17
14 16
21 21
19 15
20 22
19 23
21 19
18 23
16 21
21 18
17 16
21 21
19 21
12 15
17 22
20 17
20 22
21 23
13 23
18 18
18 20
16 20
16 17
18 20
21 24
13 25
22 19
21 21
20 14
9 11
13 13
20 18
18 15
18 21
11 16
17 21
15 19
21 24
20 24
23 20
18 23
15 18
16 17
18 23
20 19
21 20
14 24
17 16
17 18
13 14
20 19
19 19
19 25
18 22
14 20
16 18
20 20
22 21
19 23
16 18
15 15
23 19
14 21
15 18
16 17
15 19
15 19
17 19
16 20
16 19
10 10
12 17
15 20
16 17
20 16
12 17
18 17
17 16
17 20
19 21
15 20
15 19
12 16
18 16
20 18
18 21
17 19
16 22
17 18
18 22
10 13
17 15
19 20
19 21
22 19
16 19
12 17
17 15
17 22
20 16
16 17
22 21
18 23
20 22
16 15
13 16
18 19
20 20
16 17
11 18
14 14
10 10
11 14
16 15
14 17
16 23
16 17
19 21
21 21
15 17
12 17
14 17
12 18
17 14
14 16
18 14
16 15
14 20
18 18
17 24
21 19
17 13
16 20
16 18
21 22
12 16
18 20
12 17
16 14
21 20
15 18
16 21
23 22
16 17
18 16
14 18
15 18
19 21
18 21
22 17
18 11
15 16
9 15
11 10
16 18
16 20
18 20
20 23
14 20
19 24
17 14
13 18
9 17
17 16
19 19
15 19
11 11
19 15
12 16
17 20
20 20
18 23
18 22
20 23
21 19
25 20
15 12
15 20
11 18
16 16
14 16
14 16
20 21
17 24
19 18
18 19
16 22
19 20
24 22
21 24
14 19
16 17
18 16
11 13
9 5
15 14
18 19
23 20
15 15
15 17
24 16
19 21
18 16
13 19
16 16
13 17
14 16
13 12
11 19
19 15
17 18
13 18
16 20
18 20
20 20
17 21
17 21
17 14
17 17
17 15
15 16
21 19
17 16
22 23
21 21
20 24
15 19
17 19
16 16
18 20
14 19
15 15
13 10
17 20
10 14
9 9
12 16
18 20
16 25
22 21
19 19
18 25
23 23
19 17
18 20
20 16
13 17
12 16
14 17
16 17
13 20
17 19
19 13
17 14
17 20
20 22
23 19
18 21
14 15
9 16
17 15
20 22
19 23
14 19
20 21
18 18
14 17
17 15
13 17
16 21
19 14
16 20
13 14
13 16
22 26
10 14
8 8
11 11
12 17
18 17
20 21
23 21
16 19
18 22
19 22
18 22
10 18
15 16
15 13
15 17
17 18
21 22
19 21
17 19
16 11
20 18
15 18
22 20
16 19
11 18
16 17
20 22
19 25
20 17
18 15
14 21
19 22
15 14
17 13
14 20
15 15
13 19
13 16
17 17
14 17
20 23
16 11
4 5
7 10
7 10
9 12
13 16
10 15
9 14
13 14
9 13
8 12
8 8
8 10
9 11
8 11
10 9
14 14
9 13
9 12
6 12
8 15
9 12
9 11
9 9
10 12
12 12
11 13
12 15
10 12
9 9
7 9
8 11
4 8
11 11
6 11
5 8
8 11
10 8
8 10
9 12
12 14
7 11
